Unnamed: 0,Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,Age,ConvertedSalary,HDI,GDP,GINI
32890,Yes,United Kingdom,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Mobile developer,6-8 years,9 - 12 hours,1 - 2 times per week,Female,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,Yes,EU,25 - 34 years old,433380,High,Medium,Medium
32891,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Web development or web design,Front-end developer,9-11 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",White or of European descent,Yes,UNKNOWN,25 - 34 years old,80000,High,High,High
32892,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,30 or more years,Over 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,UNKNOWN,45 - 54 years old,95000,High,High,High
32893,No,India,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,18-20 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Hispanic or Latino/Latina,Yes,AS,35 - 44 years old,62618,Medium,Low,High
32894,Yes,United States,No,Some college/university study without earning a degree,"A business discipline (ex. accounting, finance, marketing)",Back-end developer,18-20 years,9 - 12 hours,I don't typically exercise,Male,Gay or Lesbian,Some college/university study without earning a degree,White or of European descent,No,UNKNOWN,25 - 34 years old,75000,High,High,High
32895,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Fine arts or performing arts (ex. graphic design, music, studio art)",Back-end developer,0-2 years,9 - 12 hours,1 - 2 times per week,Female,Bisexual or Queer,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,115000,High,High,High
32896,Yes,Australia,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,5 - 8 hours,3 - 4 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,OC,18 - 24 years old,815724,High,Medium,Medium
32897,No,United Kingdom,No,Some college/university study without earning a degree,"A humanities discipline (ex. literature, history, philosophy)",Full-stack developer,3-5 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,Yes,EU,25 - 34 years old,44449,High,Medium,Medium
32898,Yes,Poland,No,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,9-11 years,5 - 8 hours,3 - 4 times per week,Female,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,EU,18 - 24 years old,43704,Medium,Low,Medium
32899,Yes,Germany,No,Associate degree,"Computer science, computer engineering, or software engineering",Desktop or enterprise applications developer,6-8 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",White or of European descent,Yes,EU,25 - 34 years old,73433,High,Medium,Medium
32900,Yes,Switzerland,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,9-11 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,Associate degree,White or of European descent,No,EU,25 - 34 years old,1000000,High,Medium,Low
32901,Yes,Brazil,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Mobile developer,15-17 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,SA,25 - 34 years old,21528,Low,Low,High
32902,Yes,India,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Desktop or enterprise applications developer,3-5 years,Over 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",South Asian,Yes,AS,18 - 24 years old,9396,Medium,Low,High
32903,Yes,Switzerland,No,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,Some college/university study without earning a degree,White or of European descent,No,EU,18 - 24 years old,17520,High,Medium,Low
32905,Yes,Australia,No,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",Back-end developer,15-17 years,5 - 8 hours,Daily or almost every day,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,OC,25 - 34 years old,99967,High,Medium,Medium
32906,Yes,Austria,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,EU,18 - 24 years old,42588,High,Medium,Low
32907,Yes,United States,No,"Other doctoral degree (Ph.D, Ed.D., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,30 or more years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Professional degree (JD, MD, etc.)",White or of European descent,Yes,UNKNOWN,45 - 54 years old,225000,High,High,High
32908,Yes,United States,No,Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,UNKNOWN,18 - 24 years old,100000,High,High,High
32909,Yes,Brazil,"Yes, part-time",Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",QA or test developer,6-8 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Hispanic or Latino/Latina,No,SA,18 - 24 years old,18720,Low,Low,High
32910,No,Germany,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Full-stack developer,6-8 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",White or of European descent,No,EU,25 - 34 years old,77104,High,Medium,Medium
32911,Yes,Brazil,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,12-14 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,SA,25 - 34 years old,13104,Low,Low,High
32912,Yes,Australia,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,30 or more years,9 - 12 hours,Daily or almost every day,Male,Bisexual or Queer,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,Yes,OC,25 - 34 years old,1000000,High,Medium,Medium
32913,Yes,Australia,No,"Professional degree (JD, MD, etc.)",Mathematics or statistics,Data scientist or machine learning specialist,6-8 years,5 - 8 hours,Daily or almost every day,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",White or of European descent,No,OC,25 - 34 years old,112,High,Medium,Medium
32914,Yes,Italy,No,I never completed any formal education,"Computer science, computer engineering, or software engineering",Mobile developer,6-8 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,EU,25 - 34 years old,73433,High,Medium,Medium
32915,Yes,United Kingdom,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","A natural science (ex. biology, chemistry, physics)",Back-end developer,30 or more years,Over 12 hours,Daily or almost every day,Female,Gay or Lesbian,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,EU,35 - 44 years old,83342,High,Medium,Medium
32916,No,United States,No,Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Back-end developer,9-11 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,Associate degree,White or of European descent,No,UNKNOWN,25 - 34 years old,150000,High,High,High
32918,Yes,Australia,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Fine arts or performing arts (ex. graphic design, music, studio art)",Engineering manager,9-11 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,Primary/elementary school,White or of European descent,No,OC,25 - 34 years old,111963,High,Medium,Medium
32919,Yes,Turkey,"Yes, full-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Front-end developer,6-8 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,Associate degree,White or of European descent,Yes,AS,25 - 34 years old,25432,Medium,Low,High
32921,Yes,Russian Federation,No,Some college/university study without earning a degree,Mathematics or statistics,Full-stack developer,18-20 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,EU,35 - 44 years old,36084,Medium,Low,High
32923,Yes,United States,No,"Other doctoral degree (Ph.D, Ed.D., etc.)","A natural science (ex. biology, chemistry, physics)",Data or business analyst,6-8 years,5 - 8 hours,Daily or almost every day,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,115000,High,High,High
32924,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,15-17 years,9 - 12 hours,Daily or almost every day,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",South Asian,Yes,AS,35 - 44 years old,78272,Medium,Low,High
32925,Yes,Switzerland,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",Back-end developer,9-11 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,EU,18 - 24 years old,62562,High,Medium,Low
32926,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","A humanities discipline (ex. literature, history, philosophy)",Data or business analyst,6-8 years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Hispanic or Latino/Latina,No,UNKNOWN,25 - 34 years old,80000,High,High,High
32928,Yes,United Kingdom,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Front-end developer,9-11 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",East Asian,No,EU,25 - 34 years old,69452,High,Medium,Medium
32929,No,United States,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","A natural science (ex. biology, chemistry, physics)",Full-stack developer,3-5 years,9 - 12 hours,3 - 4 times per week,Female,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,42000,High,High,High
32931,Yes,Canada,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,15-17 years,9 - 12 hours,Daily or almost every day,Male,Gay or Lesbian,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,62001,High,Medium,Medium
32932,Yes,Australia,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,30 or more years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,OC,45 - 54 years old,111963,High,Medium,Medium
32933,Yes,Canada,No,Some college/university study without earning a degree,"Another engineering discipline (ex. civil, electrical, mechanical)",Front-end developer,24-26 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,Some college/university study without earning a degree,White or of European descent,Yes,UNKNOWN,35 - 44 years old,112730,High,Medium,Medium
32934,Yes,India,"Yes, part-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Information systems, information technology, or system administration",Back-end developer,6-8 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",East Asian,No,AS,25 - 34 years old,5870,Medium,Low,High
32936,Yes,India,"Yes, full-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Information systems, information technology, or system administration",Mobile developer,3-5 years,5 - 8 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,AS,25 - 34 years old,4692,Medium,Low,High
32937,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Professional degree (JD, MD, etc.)",White or of European descent,Yes,AS,25 - 34 years old,10332,Medium,Low,High
32938,Yes,Brazil,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Data or business analyst,24-26 years,9 - 12 hours,Daily or almost every day,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,SA,35 - 44 years old,89832,Low,Low,High
32939,Yes,France,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,18-20 years,9 - 12 hours,1 - 2 times per week,Male,Asexual,Primary/elementary school,White or of European descent,Yes,EU,35 - 44 years old,146865,High,Medium,Medium
32940,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,5 - 8 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,UNKNOWN,18 - 24 years old,62000,High,High,High
32944,Yes,Canada,No,Associate degree,"Computer science, computer engineering, or software engineering",Back-end developer,30 or more years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,Associate degree,White or of European descent,No,UNKNOWN,45 - 54 years old,84547,High,Medium,Medium
32945,Yes,United Kingdom,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Database administrator,9-11 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,EU,25 - 34 years old,43894,High,Medium,Medium
32946,No,Canada,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","A social science (ex. anthropology, psychology, political science)",DevOps specialist,21-23 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Professional degree (JD, MD, etc.)",White or of European descent,Yes,UNKNOWN,35 - 44 years old,80521,High,Medium,Medium
32947,Yes,Canada,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,12-14 years,Over 12 hours,I don't typically exercise,Male,Bisexual or Queer,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,68443,High,Medium,Medium
32948,Yes,Poland,"Yes, full-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Full-stack developer,3-5 years,Over 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,EU,25 - 34 years old,7056,Medium,Low,Medium
32951,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,18-20 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,Some college/university study without earning a degree,White or of European descent,No,UNKNOWN,35 - 44 years old,81000,High,High,High
32952,No,Canada,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Full-stack developer,18-20 years,Over 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",Hispanic or Latino/Latina,Yes,UNKNOWN,35 - 44 years old,69248,High,Medium,Medium
32953,Yes,India,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",South Asian,Yes,AS,25 - 34 years old,78900,Medium,Low,High
32955,Yes,Germany,No,Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Back-end developer,12-14 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,EU,25 - 34 years old,48955,High,Medium,Medium
32957,Yes,Brazil,"Yes, part-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",Back-end developer,6-8 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,Primary/elementary school,Hispanic or Latino/Latina,Yes,SA,25 - 34 years old,11976,Low,Low,High
32958,Yes,United States,No,Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Back-end developer,21-23 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,UNKNOWN,35 - 44 years old,162000,High,High,High
32959,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",South Asian,No,AS,25 - 34 years old,10958,Medium,Low,High
32960,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",Mobile developer,6-8 years,Over 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",South Asian,No,AS,25 - 34 years old,15654,Medium,Low,High
32961,Yes,Russian Federation,No,Some college/university study without earning a degree,"Information systems, information technology, or system administration",Full-stack developer,15-17 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,Associate degree,White or of European descent,No,EU,25 - 34 years old,30000,Medium,Low,High
32962,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Another engineering discipline (ex. civil, electrical, mechanical)",Back-end developer,3-5 years,Over 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",East Asian,Yes,AS,18 - 24 years old,6576,Medium,Low,High
32963,No,Italy,"Yes, full-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,18-20 years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,Yes,EU,35 - 44 years old,44060,High,Medium,Medium
32964,Yes,India,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Data or business analyst,9-11 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,They never completed any formal education,South Asian,Yes,AS,25 - 34 years old,14919,Medium,Low,High
32965,Yes,United States,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Full-stack developer,30 or more years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Other doctoral degree (Ph.D, Ed.D., etc.)",White or of European descent,No,UNKNOWN,35 - 44 years old,146000,High,High,High
32967,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Desktop or enterprise applications developer,9-11 years,5 - 8 hours,1 - 2 times per week,Female,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,78309,High,High,High
32968,Yes,India,"Yes, full-time","Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Mobile developer,6-8 years,9 - 12 hours,I don't typically exercise,Female,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",South Asian,No,AS,25 - 34 years old,18785,Medium,Low,High
32969,Yes,United States,No,Some college/university study without earning a degree,"Another engineering discipline (ex. civil, electrical, mechanical)",Back-end developer,9-11 years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Hispanic or Latino/Latina,No,UNKNOWN,25 - 34 years old,140000,High,High,High
32970,No,Spain,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Mobile developer,9-11 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,EU,25 - 34 years old,25704,High,Medium,Medium
32971,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Desktop or enterprise applications developer,21-23 years,5 - 8 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,UNKNOWN,25 - 34 years old,135000,High,High,High
32972,Yes,Canada,"Yes, part-time",Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,5 - 8 hours,3 - 4 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,UNKNOWN,18 - 24 years old,44287,High,Medium,Medium
32973,Yes,Russian Federation,No,Primary/elementary school,"Computer science, computer engineering, or software engineering",Back-end developer,9-11 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,EU,45 - 54 years old,7076,Medium,Low,High
32974,Yes,Germany,"Yes, full-time","Master’s degree (MA, MS, M.Eng., MBA, etc.)","A natural science (ex. biology, chemistry, physics)",Data or business analyst,6-8 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,No,EU,25 - 34 years old,44060,High,Medium,Medium
32975,Yes,India,"Yes, full-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,3-5 years,5 - 8 hours,3 - 4 times per week,Male,Straight or heterosexual,Associate degree,South Asian,No,AS,18 - 24 years old,6384,Medium,Low,High
32976,Yes,Canada,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,15-17 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",East Asian,No,UNKNOWN,25 - 34 years old,120782,High,Medium,Medium
32977,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)",Mathematics or statistics,Back-end developer,3-5 years,5 - 8 hours,Daily or almost every day,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,95000,High,High,High
32978,Yes,Australia,No,Associate degree,"Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,9 - 12 hours,Daily or almost every day,Male,Straight or heterosexual,Associate degree,White or of European descent,Yes,OC,25 - 34 years old,55981,High,Medium,Medium
32979,No,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Full-stack developer,9-11 years,Over 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",White or of European descent,No,UNKNOWN,18 - 24 years old,65000,High,High,High
32980,Yes,Germany,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Front-end developer,18-20 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,EU,25 - 34 years old,73433,High,Medium,Medium
32981,Yes,Canada,"Yes, full-time",Some college/university study without earning a degree,"Computer science, computer engineering, or software engineering",Embedded applications or devices developer,3-5 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",South Asian,No,UNKNOWN,18 - 24 years old,51534,High,Medium,Medium
32983,Yes,United States,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","A natural science (ex. biology, chemistry, physics)",Data or business analyst,0-2 years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,Some college/university study without earning a degree,Hispanic or Latino/Latina,No,UNKNOWN,18 - 24 years old,53000,High,High,High
32984,Yes,Brazil,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Information systems, information technology, or system administration",Back-end developer,12-14 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,Associate degree,White or of European descent,Yes,SA,25 - 34 years old,16848,Low,Low,High
32985,Yes,United States,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","A business discipline (ex. accounting, finance, marketing)",Back-end developer,30 or more years,9 - 12 hours,3 - 4 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,UNKNOWN,55 - 64 years old,130000,High,High,High
32986,No,United States,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Front-end developer,9-11 years,9 - 12 hours,3 - 4 times per week,Female,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,No,UNKNOWN,25 - 34 years old,121000,High,High,High
32987,Yes,India,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,6-8 years,9 - 12 hours,I don't typically exercise,Male,Straight or heterosexual,Some college/university study without earning a degree,South Asian,No,AS,18 - 24 years old,3131,Medium,Low,High
32988,Yes,United States,"Yes, part-time","Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Back-end developer,9-11 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,UNKNOWN,25 - 34 years old,95000,High,High,High
32989,Yes,Switzerland,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","Computer science, computer engineering, or software engineering",Back-end developer,18-20 years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Bachelor’s degree (BA, BS, B.Eng., etc.)",White or of European descent,Yes,EU,35 - 44 years old,95094,High,Medium,Low
32990,Yes,Germany,No,"Bachelor’s degree (BA, BS, B.Eng., etc.)","Computer science, computer engineering, or software engineering",Front-end developer,6-8 years,9 - 12 hours,I don't typically exercise,Male,Gay or Lesbian,Associate degree,White or of European descent,No,EU,25 - 34 years old,77844,High,Medium,Medium
32991,No,Switzerland,No,"Master’s degree (MA, MS, M.Eng., MBA, etc.)","A natural science (ex. biology, chemistry, physics)",Back-end developer,30 or more years,9 - 12 hours,1 - 2 times per week,Male,Straight or heterosexual,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",White or of European descent,Yes,EU,45 - 54 years old,125123,High,Medium,Low
